car,track,frame,mode,draw,present,prepare,raster,blit,player,opponents,candidates,before,after,rows,total
3,0,22,1,147335,31498,23938,52115,23149,45782,53525,115,12880,3080,336,178833
3,0,23,0,113559,31439,17780,31931,13291,44701,24436,53,5936,5936,224,144998
3,0,23,1,109657,31442,17851,31926,7833,41302,23773,53,5936,1555,224,141099
3,0,24,0,141302,31412,23874,49434,27632,45446,55586,83,9296,9296,336,172714
3,0,24,1,129434,31436,24563,49962,14704,41144,48192,83,9296,1218,336,160870
3,1,1,0,150680,31464,23705,59284,28772,46378,65485,36,4032,4032,336,182144
3,1,1,1,143095,31693,23704,59277,21214,45311,58994,36,4032,1685,336,174788
3,1,2,0,160908,31423,23751,54340,25013,50089,53120,75,8400,8400,336,192331
3,1,2,1,138229,31481,23824,54305,17528,44653,51104,75,8400,2351,336,169710
3,1,3,0,105666,31664,17885,30141,8204,38954,23447,29,3248,3248,224,137330
3,1,3,1,106491,31443,18097,30215,7526,38696,24448,29,3248,820,224,137934
3,1,4,0,115143,31503,24028,39720,9045,33913,38978,23,2576,2576,336,146646
3,1,4,1,114492,31444,24061,39683,7941,33395,38394,23,2576,803,336,145936
3,1,5,0,121771,31427,24052,46695,13384,39176,45053,20,2240,2240,336,153198
3,1,5,1,121166,31460,24027,46670,12771,38636,44928,20,2240,1020,336,152626
3,1,6,0,129840,31438,24130,54262,14443,42523,50405,18,2016,2016,336,161278
3,1,6,1,129559,31434,24118,54256,14243,42576,50149,18,2016,1099,336,160993
3,1,7,0,121595,31432,17921,36339,8998,45348,24211,12,1344,1344,224,153027
3,1,7,1,106691,31455,18141,36380,9037,45672,24179,12,1344,761,224,138146
3,1,8,0,138902,31504,24124,61316,16305,46625,55223,16,1792,1792,336,170406
3,1,8,1,138827,31451,24244,61362,16005,46978,55851,16,1792,1072,336,170278
3,1,9,0,153138,31462,24634,59436,28858,47111,65927,36,4032,4032,336,184600
3,1,9,1,145151,31452,24113,59323,21310,45497,59345,36,4032,1685,336,176603
3,1,10,0,146667,31457,24046,54399,25241,50341,53443,75,8400,8400,336,178124
3,1,10,1,138964,31480,24040,54430,17785,44852,51502,75,8400,2353,336,170444
3,1,11,0,106284,31426,17952,30156,8196,39009,23474,29,3248,3248,224,137710
3,1,11,1,105679,31655,17984,30124,7476,38445,23339,29,3248,820,224,137334
3,1,12,0,116756,31462,24236,39724,9204,34210,39067,23,2576,2576,336,148218
3,1,12,1,130020,31417,24076,39701,7980,33426,38434,23,2576,804,336,161437
3,1,13,0,124029,31477,24188,46579,13453,40371,45101,20,2240,2240,336,155506
3,1,13,1,121048,31467,24118,46538,12707,38635,44833,20,2240,1018,336,152515
3,1,14,0,129840,31475,24060,54332,14386,42523,50353,18,2016,2016,336,161315
3,1,14,1,129848,31470,24618,54333,14300,42583,50767,18,2016,1089,336,161318
3,1,15,0,105382,31447,17952,36303,8945,45303,24204,12,1344,1344,224,136829
3,1,15,1,105538,31459,18017,36288,8977,45402,24179,12,1344,761,224,136997
3,1,16,0,137754,31489,24188,61236,16358,46648,55237,16,1792,1792,336,169243
3,1,16,1,137511,31428,24073,61595,15907,46945,54764,16,1792,1072,336,168939
3,1,17,0,151246,31478,24067,59327,28721,46469,65751,36,4032,4032,336,182724
3,1,17,1,144460,31449,24093,59757,21278,45467,59757,36,4032,1685,336,175909
3,1,18,0,161523,31460,24043,54420,25118,50245,53438,75,8400,8400,336,192983
3,1,18,1,140195,31515,24156,54410,17666,45960,51588,75,8400,2351,336,171710
3,1,19,0,106339,31467,17925,30625,8232,39506,23610,29,3248,3248,224,137806
3,1,19,1,105119,31449,17991,30082,7470,38395,23343,29,3248,820,224,136568
3,1,20,0,115231,31469,24016,39691,9089,33908,38988,23,2576,2576,336,146700
3,1,20,1,113950,31469,24076,39722,7951,33407,38441,23,2576,804,336,145419
3,1,21,0,121914,31474,24115,46757,13457,39463,44968,20,2240,2240,336,153388
3,1,21,1,121093,31478,24090,46508,12740,38658,44775,20,2240,1020,336,152571
3,1,22,0,130808,32020,24098,54286,14453,42568,50367,18,2016,2016,336,162828
3,1,22,1,130579,31451,24142,54249,14296,42637,50145,18,2016,1091,336,162030
3,1,23,0,122892,31463,17934,36344,9009,45352,24237,12,1344,1344,224,154355
3,1,23,1,107173,31429,17953,36321,9043,45402,24191,12,1344,761,224,138602
3,1,24,0,162465,31468,24274,61418,36434,55835,67510,75,8400,8400,336,193933
3,1,24,1,146444,31948,24034,61832,22473,50259,58201,75,8400,2040,336,178392
4,0,1,0,122785,31461,24086,48942,12701,33877,51948,24,2688,2688,336,154246
4,0,1,1,120241,31486,24004,48724,10505,33109,50205,24,2688,756,336,151727
4,0,2,0,122980,31463,23997,48947,14120,34417,52734,41,4592,4592,336,154443
4,0,2,1,119012,31476,24023,48481,10735,33204,50121,41,4592,879,336,150488
4,0,3,0,113236,31458,15684,27689,10767,36503,25976,38,4256,4256,224,144694
4,0,3,1,97005,31465,15799,27714,10071,36140,25733,38,4256,1280,224,128470
4,0,4,0,124764,31462,24780,46094,13881,34520,51454,35,3920,3920,336,156226
4,0,4,1,121467,31499,24391,46012,11240,32901,48835,35,3920,1113,336,152966
4,0,5,0,121867,31447,24357,46469,12750,33505,50172,27,3024,3024,336,153314
4,0,5,1,119327,31482,24359,46501,10052,32472,48534,27,3024,839,336,150809
4,0,6,0,120554,31478,24358,46518,12274,33448,49793,26,2912,2912,336,152032
4,0,6,1,118047,31463,24392,46530,9844,32282,48575,26,2912,804,336,149510
4,0,7,0,96235,31456,15986,27696,7604,34036,25837,33,3696,3696,224,127691
4,0,7,1,94351,31449,15964,27295,6162,32564,25286,33,3696,687,224,125800
4,0,8,0,124715,31458,24353,46156,18338,36401,52532,47,5264,5264,336,156173
4,0,8,1,123005,31448,24344,46162,16803,35888,51515,47,5264,1621,336,154453
4,0,9,0,139210,31457,24439,47342,15096,35463,52648,33,3696,3696,336,170667
4,0,9,1,151017,31439,24362,47226,12291,33702,50275,33,3696,1115,336,182456
4,0,10,0,136680,31484,24462,49011,13775,35382,51969,25,2800,2800,336,168164
4,0,10,1,132202,31462,24362,48441,11084,33542,50435,25,2800,780,336,163664
4,0,11,0,105028,31411,15929,27995,7376,34393,25375,18,2016,2016,224,136439
4,0,11,1,104013,31407,15983,27986,6271,33509,25141,18,2016,543,224,135420
4,0,12,0,125903,31485,24534,49146,13076,34356,52499,23,2576,2576,336,157388
4,0,12,1,123728,31919,24363,49629,10860,33451,51496,23,2576,753,336,155647
4,0,13,0,125611,31470,24388,50077,13742,34834,53468,23,2576,2576,336,157081
4,0,13,1,124137,31456,24420,50069,12083,34491,52169,23,2576,867,336,155593
4,0,14,0,128386,31488,24365,51614,15989,36872,55187,27,3024,3024,336,159874
4,0,14,1,153600,31450,24419,51631,14471,36379,55363,27,3024,1066,336,185050
4,0,15,0,101666,31509,16077,30722,10324,39449,26119,22,2464,2464,224,133175
4,0,15,1,99505,31803,16047,30768,9155,38467,25941,22,2464,958,224,131308
4,0,16,0,136559,31501,24430,57147,17261,39664,59263,25,2800,2800,336,168060
4,0,16,1,135585,31425,24494,57137,16350,39164,58914,25,2800,1237,336,167010
4,0,17,0,133605,31475,24386,54851,16337,38372,57287,25,2800,2800,336,165080
4,0,17,1,132385,31480,24388,55091,14781,37607,56742,25,2800,1083,336,163865
4,0,18,0,132332,31426,24374,54230,16290,38040,56943,26,2912,2912,336,163758
4,0,18,1,130061,31461,24391,54205,14256,37126,55819,26,2912,1039,336,161522
4,0,19,0,101163,31427,15983,30553,9552,38462,26096,21,2352,2352,224,132590
4,0,19,1,100369,31466,16020,30598,8616,37812,25862,21,2352,811,224,131835
4,0,20,0,153278,31425,24560,57023,19144,40846,61092,27,3024,3024,336,184703
4,0,20,1,133700,31474,24611,57540,16230,39617,58862,27,3024,1280,336,165174
4,0,21,0,155113,31434,24364,55084,27622,44471,62696,95,10640,10640,336,186547
4,0,21,1,147251,31492,24353,55121,18633,39210,58988,95,10640,1620,336,178743
4,0,22,0,157962,31475,24410,52009,34318,45595,65239,115,12880,12880,336,189437
4,0,22,1,145837,32003,24370,51722,22732,39896,59023,115,12880,3087,336,177840
4,0,23,0,109805,31418,15919,28408,12542,39049,26282,53,5936,5936,224,141223
4,0,23,1,104885,31435,15975,28400,7518,34843,25515,53,5936,1548,224,136320
4,0,24,0,141266,31478,24399,49302,27301,39894,61200,83,9296,9296,336,172744
4,0,24,1,128396,31488,24621,49330,14314,35212,53146,83,9296,1219,336,159884
4,1,1,0,150689,31439,24133,58582,28917,40227,71507,36,4032,4032,336,182128
4,1,1,1,143897,31475,24187,58622,21122,39272,64749,36,4032,1685,336,175372
4,1,2,0,143915,31452,24240,53731,24264,43814,58509,75,8400,8400,336,175367
4,1,2,1,137380,31445,24377,54302,17183,39292,56668,75,8400,2351,336,168825
4,1,3,0,102265,31426,16003,26651,7882,33717,25368,29,3248,3248,224,133691
4,1,3,1,101668,31473,16055,26654,7158,33164,25196,29,3248,807,224,133141
4,1,4,0,114922,31463,24542,39015,9006,29275,43388,23,2576,2576,336,146385
4,1,4,1,113947,31467,24834,39044,7942,29076,42848,23,2576,802,336,145414
4,1,5,0,137657,31445,24575,46308,13310,34045,50245,20,2240,2240,336,169102
4,1,5,1,122660,31926,24733,46295,12733,34698,50333,20,2240,1024,336,154586
4,1,6,0,129513,31468,24587,53656,14254,36803,55790,18,2016,2016,336,160981
4,1,6,1,130240,31500,24510,53712,14035,36867,55484,18,2016,1091,336,161740
4,1,7,0,101605,31460,16025,32220,8540,39280,26127,12,1344,1344,224,133065
4,1,7,1,102141,31433,16111,32409,8622,39608,26175,12,1344,761,224,133574
4,1,8,0,137789,31473,24592,60552,16111,40420,60946,16,1792,1792,336,169262
4,1,8,1,136614,31446,24582,60523,15647,40415,60432,16,1792,1066,336,168060
4,1,9,0,152641,31468,24577,58865,29029,40381,72186,36,4032,4032,336,184109
4,1,9,1,144770,31478,24548,58650,21271,39471,65093,36,4032,1685,336,176248
4,1,10,0,147169,31985,24614,53891,24522,45225,59111,75,8400,8400,336,179154
4,1,10,1,154541,31435,24522,53834,17411,38994,56870,75,8400,2353,336,185976
4,1,11,0,102916,31472,16002,26633,7886,33709,25338,29,3248,3248,224,134388
4,1,11,1,102372,31431,16105,26598,7226,33207,25216,29,3248,807,224,133803
4,1,12,0,116397,31477,24767,39049,9008,29289,43654,23,2576,2576,336,147874
4,1,12,1,113919,31456,24559,39061,7819,28786,42749,23,2576,803,336,145375
4,1,13,0,121544,31440,24560,46153,13272,34024,50053,20,2240,2240,336,152984
4,1,13,1,121800,31445,24530,46194,12687,33555,49974,20,2240,1022,336,153245
4,1,14,0,129242,31478,24485,53741,14216,36787,55746,18,2016,2016,336,160720
4,1,14,1,128858,31679,24549,53706,14022,36829,55541,18,2016,1089,336,160537
4,1,15,0,103411,31435,16263,32786,8579,40099,27381,12,1344,1344,224,134846
4,1,15,1,101468,31437,16102,32191,8545,39316,26099,12,1344,761,224,132905
4,1,16,0,153133,31429,24528,60574,16102,40388,60916,16,1792,1792,336,184562
4,1,16,1,136536,31472,24497,60551,15654,40412,60381,16,1792,1066,336,168008
4,1,17,0,152313,31502,24533,58681,28891,40345,71856,36,4032,4032,336,183815
4,1,17,1,143651,31683,24548,58680,21169,39434,65060,36,4032,1685,336,175334
4,1,18,0,145317,31454,25170,53885,24340,44130,59367,75,8400,8400,336,176771
4,1,18,1,137258,31483,24516,53863,17216,38889,56797,75,8400,2351,336,168741
4,1,19,0,102335,31452,16019,26640,7845,33701,25343,29,3248,3248,224,133787
4,1,19,1,101765,31464,16088,26644,7186,33206,25205,29,3248,824,224,133229
4,1,20,0,114978,31469,24556,39021,9031,29264,43440,23,2576,2576,336,146447
4,1,20,1,115614,31462,25061,39167,7900,30024,43455,23,2576,803,336,147076
4,1,21,0,137398,31457,24544,46226,13322,34065,50127,20,2240,2240,336,168855
4,1,21,1,121210,31458,24529,46182,12655,33499,49962,20,2240,1024,336,152668
4,1,22,0,130487,31457,24553,53727,14236,36807,55808,18,2016,2016,336,161944
4,1,22,1,130411,31482,24827,53750,14094,36990,55780,18,2016,1091,336,161893
4,1,23,0,103067,31433,16089,32221,8556,39329,26140,12,1344,1344,224,134500
4,1,23,1,104765,31492,16142,32202,8609,39401,26643,12,1344,761,224,136257
4,1,24,0,158708,31474,24545,60570,35543,48470,72287,75,8400,8400,336,190182
4,1,24,1,144736,31441,24513,60547,21735,43676,63214,75,8400,2034,336,176177
5,0,1,0,140408,31448,24577,50322,12596,33218,54361,24,2688,2688,336,171856
5,0,1,1,122405,31451,24641,50317,10451,32647,52846,24,2688,757,336,153856
5,0,2,0,124772,31488,24653,50305,13988,34073,54958,41,4592,4592,336,156260
5,0,2,1,121351,31455,24608,50317,10699,32893,52813,41,4592,879,336,152806
5,0,3,0,100751,31456,17467,30411,10541,36288,29332,38,4256,4256,224,132207
5,0,3,1,101910,31496,17444,30966,9949,36450,29224,38,4256,1280,224,133406
5,0,4,0,126398,31427,25050,47943,14547,33903,53727,37,4144,4144,336,157825
5,0,4,1,123026,31440,25054,47939,11303,32726,51661,37,4144,1114,336,154466
5,0,5,0,124250,31506,25056,48273,12668,33160,52934,27,3024,3024,336,155756
5,0,5,1,122133,31488,25132,48372,9979,32352,51237,27,3024,839,336,153621
5,0,6,0,124652,31454,25214,48277,12601,33333,53973,27,3024,3024,336,156106
5,0,6,1,120295,31467,25002,48217,9830,31902,51238,27,3024,804,336,151762
5,0,7,0,98724,31651,17669,29850,7439,33193,29149,33,3696,3696,224,130375
5,0,7,1,113547,31417,17711,29846,6159,32319,28745,33,3696,687,224,144964
5,0,8,0,127392,31470,25034,48006,18508,36370,55272,49,5488,5488,336,158862
5,0,8,1,127576,31487,25183,48090,17353,36258,54468,49,5488,1699,336,159063
5,0,9,0,139992,31452,24950,49190,14994,34874,54354,33,3696,3696,336,171444
5,0,9,1,137434,31466,24956,49158,12260,33572,52895,33,3696,1108,336,168900
5,0,10,0,137504,31438,24947,50588,13598,34383,54845,25,2800,2800,336,168942
5,0,10,1,134601,31445,24942,50414,11051,33175,53327,25,2800,780,336,166046
5,0,11,0,108090,31422,17673,30522,7223,33906,28897,18,2016,2016,224,139512
5,0,11,1,108907,31438,17763,30500,6114,34155,28858,18,2016,543,224,140345
5,0,12,0,127501,31440,25060,50538,12859,33475,55075,23,2576,2576,336,158941
5,0,12,1,141116,31639,25061,50558,10746,32858,53599,23,2576,752,336,172755
5,0,13,0,128862,31440,25632,51492,13657,34798,56085,23,2576,2576,336,160302
5,0,13,1,126083,31482,24998,51429,12092,33939,54676,23,2576,867,336,157565
5,0,14,0,131285,31506,25018,52960,15830,36280,57620,27,3024,3024,336,162791
5,0,14,1,128565,31428,25007,53000,14146,35722,56524,27,3024,1068,336,159993
5,0,15,0,103717,31465,17792,33595,10016,39107,29651,22,2464,2464,224,135182
5,0,15,1,102785,31456,17732,33622,8987,38259,29417,22,2464,958,224,134241
5,0,16,0,139064,31439,25045,59099,17142,39433,61947,25,2800,2800,336,170503
5,0,16,1,139046,31442,25216,58686,16263,39339,62073,25,2800,1237,336,170488
5,0,17,0,135613,31434,25006,56395,16142,37900,59736,25,2800,2800,336,167047
5,0,17,1,134183,31431,25018,56376,14552,37116,58923,25,2800,1081,336,165614
5,0,18,0,150028,31414,24925,55666,16183,37399,59466,26,2912,2912,336,181442
5,0,18,1,132701,31447,25146,56186,14112,37185,58356,26,2912,1038,336,164148
5,0,19,0,105342,31483,17730,33237,9276,37981,29591,21,2352,2352,224,136825
5,0,19,1,103474,31459,17702,33245,8428,37341,29367,21,2352,809,224,134933
5,0,20,0,137939,31431,25005,58484,18975,40268,62287,27,3024,3024,336,169370
5,0,20,1,135300,31456,25055,58492,16137,39178,60603,27,3024,1280,336,166756
5,0,21,0,158347,31445,25158,56606,27450,44267,66156,95,10640,10640,336,189792
5,0,21,1,149000,31451,25124,56924,18887,39618,61415,95,10640,1625,336,180451
5,0,22,0,158985,31451,24979,53004,33764,44215,67622,115,12880,12880,336,190436
5,0,22,1,147741,31433,24966,53032,22622,39152,61565,115,12880,3087,336,179174
5,0,23,0,113285,31423,18384,30825,12257,38308,30480,53,5936,5936,224,144708
5,0,23,1,124000,31437,17658,30860,7432,34207,29115,53,5936,1555,224,155437
5,0,24,0,142599,31480,25035,50608,26662,38555,63839,82,9184,9184,336,174079
5,0,24,1,131050,31478,25046,50647,14117,34451,55468,82,9184,1206,336,162528
5,1,1,0,154462,31459,24899,60507,28954,40388,75206,36,4032,4032,336,185921
5,1,1,1,145304,31451,24796,60482,21007,39237,67145,36,4032,1695,336,176755
5,1,2,0,145441,31486,24911,55090,23787,43058,60816,75,8400,8400,336,176927
5,1,2,1,138761,31469,24941,55137,17167,38404,58938,75,8400,2351,336,170230
5,1,3,0,105225,31470,17816,28996,7741,33128,28829,29,3248,3248,224,136695
5,1,3,1,120693,31956,17805,29016,7134,32663,28742,29,3248,803,224,152649
5,1,4,0,117164,31462,25147,40624,9002,28815,46053,23,2576,2576,336,148626
5,1,4,1,116891,31486,25126,40685,7848,28367,45391,23,2576,801,336,148377
5,1,5,0,123388,31472,25162,47542,13159,33432,52529,20,2240,2240,336,154860
5,1,5,1,123262,31481,25194,47774,12645,33185,52528,20,2240,1020,336,154743
5,1,6,0,131923,31457,25194,55095,14086,36415,58065,18,2016,2016,336,163380
5,1,6,1,132368,31487,25311,55161,13920,37611,58009,18,2016,1091,336,163855
5,1,7,0,105133,31656,17803,35248,8350,39209,29785,12,1344,1344,224,136789
5,1,7,1,105331,31430,17847,35244,8339,39292,29679,12,1344,761,224,136761
5,1,8,0,139252,31479,25195,62060,15943,40164,63137,16,1792,1792,336,170731
5,1,8,1,155234,31434,25405,62123,15464,40474,62625,16,1792,1066,336,186668
5,1,9,0,155827,31519,25182,60378,29020,40283,74400,36,4032,4032,336,187346
5,1,9,1,147074,31481,25173,60453,21122,39386,67455,36,4032,1695,336,178555
5,1,10,0,147616,31430,25422,55270,23951,43563,61180,75,8400,8400,336,179046
5,1,10,1,140224,31483,25167,55186,17073,38464,59058,75,8400,2353,336,171707
5,1,11,0,107145,31430,17831,29020,7774,34299,29033,29,3248,3248,224,138575
5,1,11,1,105262,31457,17805,29026,7097,32627,28730,29,3248,803,224,136719
5,1,12,0,117257,31478,25104,40666,8993,28826,46041,23,2576,2576,336,148735
5,1,12,1,115953,31714,25113,40647,7874,28370,45356,23,2576,802,336,147667
5,1,13,0,140178,31464,25339,47503,13186,33689,52449,20,2240,2240,336,171642
5,1,13,1,122923,31468,25168,47463,12611,32960,52378,20,2240,1020,336,154391
5,1,14,0,131200,31454,25158,55164,14097,36419,58097,18,2016,2016,336,162654
5,1,14,1,130826,31466,25180,55158,13889,36513,57806,18,2016,1091,336,162292
5,1,15,0,104934,31441,17865,35203,8355,39275,29695,12,1344,1344,224,136375
5,1,15,1,106098,31730,17856,35225,8356,39308,29634,12,1344,761,224,137828
5,1,16,0,139888,31443,25313,62628,15927,40776,63193,16,1792,1792,336,171331
5,1,16,1,138579,31443,25179,62152,15381,40206,62604,16,1792,1066,336,170022
5,1,17,0,153928,31447,25160,60431,29141,40217,74618,36,4032,4032,336,185375
5,1,17,1,147470,31442,25353,60510,21113,39677,68531,36,4032,1695,336,178912
5,1,18,0,145988,31467,25083,55144,23879,43187,61013,75,8400,8400,336,177455
5,1,18,1,155432,31444,25222,55146,16964,38434,58997,75,8400,2351,336,186876
5,1,19,0,105335,31446,17729,29048,7801,33167,28831,29,3248,3248,224,136781
5,1,19,1,104746,31458,17790,29053,7102,32650,28673,29,3248,820,224,136204
5,1,20,0,118326,31718,25114,40611,9035,28840,46016,23,2576,2576,336,150044
5,1,20,1,116009,31467,25150,40624,7844,28348,45375,23,2576,802,336,147476
5,1,21,0,123437,31467,25183,47473,13139,33438,52450,20,2240,2240,336,154904
5,1,21,1,123844,31433,25846,47536,12637,33669,52453,20,2240,1022,336,155277
5,1,22,0,133796,31452,25279,55177,14222,37576,58325,18,2016,2016,336,165248
5,1,22,1,132031,31482,25205,55151,13911,36554,57817,18,2016,1091,336,163513
5,1,23,0,106974,31462,17745,35300,8339,39218,29741,12,1344,1344,224,138436
5,1,23,1,106601,31462,17868,35226,8418,39309,29782,12,1344,761,224,138063
5,1,24,0,174984,31435,25138,62108,33660,46324,74687,71,7952,7952,336,206419
5,1,24,1,146095,31490,25168,62100,20904,42728,65553,71,7952,1938,336,177585
6,0,1,0,126844,31481,25867,51302,12652,39894,50020,24,2688,2688,336,158325
6,0,1,1,125070,31429,25945,51327,10510,39324,48544,24,2688,757,336,156499
6,0,2,0,128569,31479,26053,51315,14149,40996,51708,41,4592,4592,336,160048
6,0,2,1,123824,31468,25799,51471,10767,39367,48752,41,4592,879,336,155292
6,0,3,0,103673,31427,19269,31232,10792,43331,25271,38,4256,4256,224,135100
6,0,3,1,102325,31438,18769,31187,10051,42241,24923,38,4256,1270,224,133763
6,0,4,0,144519,31443,26223,48824,14626,40287,49479,37,4144,4144,336,175962
6,0,4,1,125123,31468,26351,48819,11233,39001,47489,37,4144,1114,336,156591
6,0,5,0,127583,31448,26251,49186,12808,39659,48682,27,3024,3024,336,159031
6,0,5,1,123970,31692,26340,49120,10088,38593,47050,27,3024,839,336,155662
6,0,6,0,126325,31464,26393,49764,12697,40186,48770,27,3024,3024,336,157789
6,0,6,1,122603,31453,26345,49169,9880,38427,47058,27,3024,804,336,154056
6,0,7,0,102538,31427,19202,30788,7625,40006,26054,33,3696,3696,224,133965
6,0,7,1,99717,31471,18995,30766,6130,38672,24525,33,3696,687,224,131188
6,0,8,0,129847,31447,26433,48875,18621,42691,51341,47,5264,5264,336,161294
6,0,8,1,127671,31434,26300,48863,16824,42051,50027,47,5264,1619,336,159105
6,0,9,0,158119,31411,26176,49995,15085,41214,50133,33,3696,3696,336,189530
6,0,9,1,139527,31460,26163,49978,12310,39855,48690,33,3696,1108,336,170987
6,0,10,0,139564,31472,26269,51245,13713,40953,50369,25,2800,2800,336,171036
6,0,10,1,137115,31463,26202,51309,11100,39693,49011,25,2800,780,336,168578
6,0,11,0,110558,31415,19056,31544,7344,40601,24675,18,2016,2016,224,141973
6,0,11,1,111154,31497,19000,31574,6201,39654,24965,18,2016,543,224,142651
6,0,12,0,130184,31444,26261,51838,12999,40355,50832,23,2576,2576,336,161628
6,0,12,1,129260,31458,26511,51879,10849,40884,49645,23,2576,752,336,160718
6,0,13,0,130898,31939,26392,52765,14303,41587,51977,23,2576,2576,336,162837
6,0,13,1,129134,31453,26662,52698,12180,40944,50690,23,2576,867,336,160587
6,0,14,0,132876,31488,26308,54119,16021,43204,53338,27,3024,3024,336,164364
6,0,14,1,130918,31452,26351,54130,14240,42465,52356,27,3024,1068,336,162370
6,0,15,0,106662,31454,19117,34625,10336,46056,25399,22,2464,2464,224,138116
6,0,15,1,121027,31430,19008,34593,9223,44950,25209,22,2464,952,224,152457
6,0,16,0,140988,31453,26344,59548,17349,46173,57162,25,2800,2800,336,172441
6,0,16,1,141087,31489,26305,59630,16395,45703,56718,25,2800,1224,336,172576
6,0,17,0,139399,31480,26238,57578,16350,44792,56575,25,2800,2800,336,170879
6,0,17,1,136754,31480,26262,57519,14780,44045,54611,25,2800,1081,336,168234
6,0,18,0,137293,31476,26600,56964,16305,44605,55361,26,2912,2912,336,168769
6,0,18,1,134639,32028,26308,56870,14271,43527,54012,26,2912,1038,336,166667
6,0,19,0,106888,31436,18986,34387,9545,44935,25291,21,2352,2352,224,138324
6,0,19,1,106034,31461,18984,34424,8586,44224,25105,21,2352,809,224,137495
6,0,20,0,140399,31476,26272,59473,19247,47030,58047,27,3024,3024,336,171875
6,0,20,1,153652,31407,26668,59453,16419,46151,56495,27,3024,1280,336,185059
6,0,21,0,160507,31502,26305,57539,27707,50877,60762,95,10640,10640,336,192009
6,0,21,1,151168,31412,26296,57549,18712,45622,57020,95,10640,1608,336,182580
6,0,22,0,162100,31481,26242,54217,34431,51597,63378,115,12880,12880,336,193581
6,0,22,1,151643,31689,26449,54218,22772,47346,57366,115,12880,3087,336,183332
6,0,23,0,116154,31433,18924,32667,12657,45925,25770,53,5936,5936,224,147587
6,0,23,1,110538,31453,18972,32088,7560,41115,24833,53,5936,1555,224,141991
6,0,24,0,145919,31445,26220,51963,27330,46138,59464,83,9296,9296,336,177364
6,0,24,1,132864,31426,26239,51984,14409,41545,51175,83,9296,1218,336,164290
6,1,1,0,156405,31497,26033,61239,29127,46704,69812,36,4032,4032,336,187902
6,1,1,1,148136,31464,26034,61254,21291,45823,62851,36,4032,1695,336,179600
6,1,2,0,148297,31472,26133,56240,24301,50189,56571,75,8400,8400,336,179769
6,1,2,1,142676,31477,26247,56475,17269,45411,55790,75,8400,2351,336,174153
6,1,3,0,107824,31460,19087,30251,7829,39860,24708,29,3248,3248,224,139284
6,1,3,1,107212,31921,19038,30241,7182,39330,24468,29,3248,803,224,139133
6,1,4,0,119245,31508,26386,41507,8990,35096,41885,23,2576,2576,336,150753
6,1,4,1,117933,31462,26421,41512,7820,34625,41222,23,2576,801,336,149395
6,1,5,0,141738,31463,26421,48678,13309,40184,48330,20,2240,2240,336,173201
6,1,5,1,125925,31441,26492,48975,12686,39939,48316,20,2240,1020,336,157366
6,1,6,0,133912,31462,26354,56222,14243,43170,53742,18,2016,2016,336,165374
6,1,6,1,133515,31469,26373,56211,14026,43209,53497,18,2016,1091,336,164984
6,1,7,0,107905,31445,19109,36101,8570,45831,25675,12,1344,1344,224,139350
6,1,7,1,108721,31498,19174,36052,8580,45881,25456,12,1344,761,224,140219
6,1,8,0,143187,31460,26567,63197,16208,47226,59939,16,1792,1792,336,174647
6,1,8,1,141876,31488,26565,63197,15743,47280,58602,16,1792,1066,336,173364
6,1,9,0,157113,31473,26448,61238,29240,46883,70149,36,4032,4032,336,188586
6,1,9,1,149455,31459,26421,61297,21331,45950,63192,36,4032,1695,336,180914
6,1,10,0,150503,31482,26493,56533,24505,50526,57105,75,8400,8400,336,181985
6,1,10,1,158821,31952,26383,56300,17420,45386,54813,75,8400,2353,336,190773
6,1,11,0,108356,31464,19079,30208,7874,39864,24710,29,3248,3248,224,139820
6,1,11,1,107882,31443,19043,30204,7240,39366,24479,29,3248,803,224,139325
6,1,12,0,120475,31514,26407,41514,8968,35122,41871,23,2576,2576,336,151989
6,1,12,1,118577,31455,26689,41550,7838,34890,41284,23,2576,802,336,150032
6,1,13,0,126432,31481,26359,48623,13310,40180,48211,20,2240,2240,336,157913
6,1,13,1,127503,31445,26620,49193,12731,39954,49819,20,2240,1020,336,158948
6,1,14,0,133773,31480,26401,56268,14263,43215,53811,18,2016,2016,336,165253
6,1,14,1,133377,31442,26448,56239,14044,43253,53569,18,2016,1091,336,164819
6,1,15,0,107114,31433,19149,36040,8544,45801,25473,12,1344,1344,224,138547
6,1,15,1,107643,31413,19356,36079,8618,46144,25465,12,1344,761,224,139056
6,1,16,0,158271,31462,26551,63634,16234,47151,59367,16,1792,1792,336,189733
6,1,16,1,141060,31457,26405,63158,15663,46939,58382,16,1792,1066,336,172517
6,1,17,0,157381,31501,26639,61323,29164,47099,70137,36,4032,4032,336,188882
6,1,17,1,148262,31476,26456,61253,21290,45948,63143,36,4032,1695,336,179738
6,1,18,0,150423,31934,26585,56294,24441,50592,57926,75,8400,8400,336,182357
6,1,18,1,141722,31463,26356,56292,17211,45240,54713,75,8400,2332,336,173185
6,1,19,0,107841,31455,18991,30249,7844,39849,24625,29,3248,3248,224,139296
6,1,19,1,107253,31469,19119,30245,7122,39346,24525,29,3248,803,224,138722
6,1,20,0,119701,31459,26481,41775,8988,35216,42128,23,2576,2576,336,151160
6,1,20,1,118005,31487,26412,41549,7837,34658,41235,23,2576,802,336,149492
