car,track,frame,mode,draw,present,prepare,raster,blit,player,opponents,candidates,before,after,rows,total
3,0,21,0,155712,31487,24305,55629,27722,50646,57142,101,11312,11312,336,187199
3,0,21,1,145242,31472,24185,55647,17514,44891,52576,101,11312,1655,336,176714
3,0,22,0,183776,31447,24400,52700,33391,52992,58818,115,12880,12880,336,215223
3,0,22,1,145896,31490,24206,52165,21376,45375,52497,115,12880,3080,336,177386
3,0,23,0,112743,31465,18037,31931,12211,44268,24125,53,5936,5936,224,144208
3,0,23,1,107536,31453,18198,31939,6753,39740,23356,53,5936,1555,224,138989
3,0,24,0,139909,31475,24204,49450,26011,45054,54732,83,9296,9296,336,171384
3,0,24,1,128177,31493,24877,50006,13119,40797,47340,83,9296,1218,336,159670
3,1,1,0,149569,31460,23987,59284,27373,45987,64773,36,4032,4032,336,181029
3,1,1,1,142061,31691,23973,59317,19855,44996,58260,36,4032,1685,336,173752
3,1,2,0,169780,31450,24208,54419,23622,50070,53396,75,8400,8400,336,201230
3,1,2,1,137038,31470,24062,54329,16031,44268,50267,75,8400,2351,336,168508
3,1,3,0,105084,31674,18142,30179,7318,38635,23239,29,3248,3248,224,136758
3,1,3,1,104550,31434,18237,30166,6584,38110,23117,29,3248,820,224,135984
3,1,4,0,114201,31478,24388,39752,7750,33666,38344,23,2576,2576,336,145679
3,1,4,1,113557,31487,24581,39734,6608,33241,37809,23,2576,803,336,145044
3,1,5,0,120823,31497,24427,46703,12194,38984,44461,20,2240,2240,336,152320
3,1,5,1,120339,31462,24367,46706,11535,38416,44311,20,2240,1020,336,151801
3,1,6,0,128724,31474,24406,54230,13057,42212,49601,18,2016,2016,336,160198
3,1,6,1,128505,31468,24414,54309,12880,42310,49413,18,2016,1099,336,159973
3,1,7,0,131130,31439,18419,36370,8182,45311,25084,12,1344,1344,224,162569
3,1,7,1,106181,31467,18948,36348,8188,45809,24098,12,1344,761,224,137648
3,1,8,0,137716,31481,24369,61337,14888,46300,54416,16,1792,1792,336,169197
3,1,8,1,136241,31460,24442,61349,14444,46394,53964,16,1792,1072,336,167701
3,1,9,0,152015,31467,24985,59367,27497,46744,65239,36,4032,4032,336,183482
3,1,9,1,144033,31436,24439,59318,19911,45184,58608,36,4032,1685,336,175469
3,1,10,0,145363,31466,24473,54359,23696,49964,52683,75,8400,8400,336,176829
3,1,10,1,137733,31493,24427,54423,16169,44501,50638,75,8400,2353,336,169226
3,1,11,0,105768,31439,18169,30137,7332,38665,23188,29,3248,3248,224,137207
3,1,11,1,105092,31454,18261,30140,6542,38081,23131,29,3248,820,224,136546
3,1,12,0,115652,31498,25605,39802,7798,34385,38959,23,2576,2576,336,147150
3,1,12,1,138808,31465,24477,39817,6664,33449,38727,23,2576,804,336,170273
3,1,13,0,121688,31473,24342,46585,12241,38974,44314,20,2240,2240,336,153161
3,1,13,1,120217,31486,24498,46549,11527,38416,44280,20,2240,1018,336,151703
3,1,14,0,128847,31481,24436,54293,13107,42259,49701,18,2016,2016,336,160328
3,1,14,1,128716,31451,24421,54746,12876,42283,49889,18,2016,1089,336,160167
3,1,15,0,104906,31440,18235,36352,8088,45043,23928,12,1344,1344,224,136346
3,1,15,1,105022,31440,18303,36285,8173,45148,23887,12,1344,761,224,136462
3,1,16,0,136601,31462,24375,61346,14916,46321,54438,16,1792,1792,336,168063
3,1,16,1,136410,31464,24524,61554,14506,46622,54098,16,1792,1072,336,167874
3,1,17,0,151575,31477,24568,59310,27401,47328,65275,36,4032,4032,336,183052
3,1,17,1,143435,31463,24463,59757,19874,45140,59085,36,4032,1685,336,174898
3,1,18,0,168949,31416,24338,54395,23668,49912,52610,75,8400,8400,336,200365
3,1,18,1,137627,31474,24421,54341,16101,44417,50567,75,8400,2351,336,169101
3,1,19,0,105863,31446,18165,30641,7364,39212,23308,29,3248,3248,224,137309
3,1,19,1,104653,31432,18223,30154,6573,38108,23078,29,3248,820,224,136085
3,1,20,0,114316,31433,24377,39704,7748,33626,38328,23,2576,2576,336,145749
3,1,20,1,112906,31496,24287,39767,6575,33129,37627,23,2576,804,336,144402
3,1,21,0,121091,31458,24500,46569,12404,39215,44385,20,2240,2240,336,152549
3,1,21,1,120269,31467,24411,46552,11543,38443,44183,20,2240,1020,336,151736
3,1,22,0,129719,31938,24418,54259,13073,42240,49628,18,2016,2016,336,161657
3,1,22,1,129466,31470,24421,54255,12935,42332,49397,18,2016,1091,336,160936
3,1,23,0,130998,31473,18160,36377,8124,45057,23981,12,1344,1344,224,162471
3,1,23,1,108157,31456,18401,36431,8192,45369,25180,12,1344,761,224,139613
3,1,24,0,159835,31477,24492,61329,34924,55205,65667,75,8400,8400,336,191312
3,1,24,1,145274,31988,24408,61794,21038,49922,57452,75,8400,2040,336,177262
4,0,1,0,121695,31480,24414,48847,11235,33566,51043,24,2688,2688,336,153175
4,0,1,1,119150,31433,24310,48735,9017,32711,49458,24,2688,756,336,150583
4,0,2,0,121865,31463,24302,48986,12717,34025,52095,41,4592,4592,336,153328
4,0,2,1,117814,31498,24321,48485,9355,32872,49400,41,4592,879,336,149312
4,0,3,0,121554,31460,15928,27739,10111,36425,25766,38,4256,4256,224,153014
4,0,3,1,98154,31463,16159,27807,9499,36289,26700,38,4256,1280,224,129617
4,0,4,0,122269,31439,24735,46232,12350,33791,49645,35,3920,3920,336,153708
4,0,4,1,120307,31518,24713,45979,9855,32532,48129,35,3920,1113,336,151825
4,0,5,0,120728,31476,24663,46516,11343,33180,49458,27,3024,3024,336,152204
4,0,5,1,118192,31469,24706,46535,8540,32141,47759,27,3024,839,336,149661
4,0,6,0,119395,31467,24717,46536,10826,33125,49071,26,2912,2912,336,150862
4,0,6,1,116943,31452,24704,46554,8416,31953,47838,26,2912,804,336,148395
4,0,7,0,95651,31458,16205,27312,6684,33246,26016,33,3696,3696,224,127109
4,0,7,1,93890,31467,16236,27301,5321,32302,25119,33,3696,687,224,125357
4,0,8,0,124191,31451,24677,46166,17572,36333,52199,47,5264,5264,336,155642
4,0,8,1,124066,31462,24862,46279,16044,36195,52245,47,5264,1621,336,155528
4,0,9,0,136301,31477,24729,47279,13239,34706,50884,33,3696,3696,336,167778
4,0,9,1,158029,31459,24655,47221,10496,33265,49225,33,3696,1115,336,189488
4,0,10,0,135184,31501,24775,49005,12089,34854,51143,25,2800,2800,336,166685
4,0,10,1,130840,31462,24689,48474,9431,33104,49613,25,2800,780,336,162302
4,0,11,0,104362,31423,16154,27993,6406,34022,25108,18,2016,2016,224,135785
4,0,11,1,103416,31421,16228,27986,5300,33103,24968,18,2016,543,224,134837
4,0,12,0,124697,31486,24828,49325,11637,34035,51890,23,2576,2576,336,156183
4,0,12,1,122590,31475,24788,49081,9397,33085,50302,23,2576,753,336,154065
4,0,13,0,126005,31456,24909,50123,12411,35669,53066,23,2576,2576,336,157461
4,0,13,1,123047,31472,24763,50081,10665,34114,51514,23,2576,867,336,154519
4,0,14,0,127454,31486,24768,51616,14762,36688,54584,27,3024,3024,336,158940
4,0,14,1,150336,31441,24776,51844,13020,36009,53757,27,3024,1066,336,181777
4,0,15,0,101134,31477,16273,30808,9434,39127,25938,22,2464,2464,224,132611
4,0,15,1,99017,31436,16243,30791,8394,38237,25751,22,2464,958,224,130453
4,0,16,0,135486,31488,24761,57135,15908,39373,58553,25,2800,2800,336,166974
4,0,16,1,134460,31426,24734,57225,14856,38825,58113,25,2800,1237,336,165886
4,0,17,0,132487,31433,24663,54938,14834,38017,56535,25,2800,2800,336,163920
4,0,17,1,131241,31462,24692,54829,13624,37254,56006,25,2800,1083,336,162703
4,0,18,0,131162,31469,24770,54162,14943,37705,56284,26,2912,2912,336,162631
4,0,18,1,130169,31447,24661,54268,12770,36750,56172,26,2912,1039,336,161616
4,0,19,0,100649,31436,16231,30562,8712,38154,25933,21,2352,2352,224,132085
4,0,19,1,99887,31432,16258,30540,7857,37475,25764,21,2352,811,224,131319
4,0,20,0,159289,31467,24699,56989,17740,40224,59326,27,3024,3024,336,190756
4,0,20,1,132722,31452,24939,57092,14874,39315,57715,27,3024,1280,336,164174
4,0,21,0,153740,31459,24743,55054,25924,44044,61798,95,10640,10640,336,185199
4,0,21,1,145852,31472,24723,55126,16945,38786,58130,95,10640,1620,336,177324
4,0,22,0,156546,31461,24942,51759,32656,44910,64572,115,12880,12880,336,188007
4,0,22,1,144461,31454,24701,51735,20988,39440,58105,115,12880,3087,336,175915
4,0,23,0,109023,31448,16122,28433,11493,38643,25981,53,5936,5936,224,140471
4,0,23,1,104150,31484,16192,28425,6471,34396,25254,53,5936,1548,224,135634
4,0,24,0,141461,31506,24810,49394,25764,39752,61469,83,9296,9296,336,172967
4,0,24,1,127075,31460,24662,49303,12920,34786,52227,83,9296,1219,336,158535
4,1,1,0,149611,31424,24410,58594,27596,39867,70844,36,4032,4032,336,181035
4,1,1,1,142810,31478,24402,58599,19830,38891,64052,36,4032,1685,336,174288
4,1,2,0,142995,31452,24523,53765,22810,43416,57818,75,8400,8400,336,174447
4,1,2,1,136038,31469,24581,54270,15721,38368,56327,75,8400,2351,336,167507
4,1,3,0,101758,31466,16259,26684,6967,33369,25210,29,3248,3248,224,133224
4,1,3,1,101159,31426,16308,26671,6330,32874,25022,29,3248,807,224,132585
4,1,4,0,115330,31483,25007,39155,7726,29240,43906,23,2576,2576,336,146813
4,1,4,1,112859,31475,24844,39298,6561,28467,42359,23,2576,802,336,144334
4,1,5,0,145918,31437,24808,46304,12139,33801,49573,20,2240,2240,336,177355
4,1,5,1,120376,31467,24877,46273,11483,33229,49526,20,2240,1024,336,151843
4,1,6,0,128462,31461,24906,53664,12922,36490,55123,18,2016,2016,336,159923
4,1,6,1,129074,31485,24836,53691,12643,36502,54785,18,2016,1091,336,160559
4,1,7,0,101089,31485,16295,32239,7628,38910,25969,12,1344,1344,224,132574
4,1,7,1,101503,31448,16353,32187,7682,38962,26180,12,1344,761,224,132951
4,1,8,0,136818,31481,25029,60566,14704,40246,60179,16,1792,1792,336,168299
4,1,8,1,135578,31408,24863,60552,14215,40065,59686,16,1792,1066,336,166986
4,1,9,0,151507,31457,24841,58685,27816,40007,71460,36,4032,4032,336,182964
4,1,9,1,144843,31483,24890,58667,19819,39076,65579,36,4032,1685,336,176326
4,1,10,0,144503,31469,24792,53858,22944,43593,58117,75,8400,8400,336,175972
4,1,10,1,161974,31443,24774,53823,15849,38590,55976,75,8400,2353,336,193417
4,1,11,0,102285,31453,16291,26624,7004,33381,25182,29,3248,3248,224,133738
4,1,11,1,101754,31452,16296,26601,6333,32824,25079,29,3248,807,224,133206
4,1,12,0,115187,31704,24777,39044,7731,28939,42739,23,2576,2576,336,146891
4,1,12,1,112961,31448,24813,39048,6559,28484,42067,23,2576,803,336,144409
4,1,13,0,120646,31445,24807,46157,12075,33732,49429,20,2240,2240,336,152091
4,1,13,1,121006,31475,24991,46216,11585,33476,49446,20,2240,1022,336,152481
4,1,14,0,128189,31444,24796,53740,12907,36498,55072,18,2016,2016,336,159633
4,1,14,1,129291,31462,24991,53831,12662,36801,55941,18,2016,1089,336,160753
4,1,15,0,100753,32002,16339,32175,7699,38957,25962,12,1344,1344,224,132755
4,1,15,1,100965,31461,16353,32237,7692,39043,25932,12,1344,761,224,132426
4,1,16,0,160608,31445,24837,60609,14630,40003,60197,16,1792,1792,336,192053
4,1,16,1,135429,31474,24893,60587,14139,40081,59659,16,1792,1066,336,166903
4,1,17,0,151520,31488,24848,58716,27499,39975,71213,36,4032,4032,336,183008
4,1,17,1,142559,31484,24895,58695,19737,39045,64410,36,4032,1685,336,174043
4,1,18,0,144146,31465,24896,53958,22928,43853,58056,75,8400,8400,336,175611
4,1,18,1,136089,31457,24806,53870,15745,38494,56044,75,8400,2351,336,167546
4,1,19,0,103267,31448,16398,26737,7009,33657,26250,29,3248,3248,224,134715
4,1,19,1,101300,31455,16297,26632,6334,32834,25094,29,3248,824,224,132755
4,1,20,0,114214,31469,24920,38989,7736,28932,42835,23,2576,2576,336,145683
4,1,20,1,112719,32012,24881,39022,6580,28462,42144,23,2576,803,336,144731
4,1,21,0,145177,31478,24885,46150,12080,33781,49456,20,2240,2240,336,176655
4,1,21,1,120321,31469,24844,46226,11562,33331,49426,20,2240,1024,336,151790
4,1,22,0,129427,31458,24823,53734,12888,36459,55107,18,2016,2016,336,160885
4,1,22,1,129449,31468,24961,53762,12721,36719,54855,18,2016,1091,336,160917
4,1,23,0,102564,31443,16372,32171,7709,38962,26002,12,1344,1344,224,134007
4,1,23,1,103686,31926,16361,32196,7732,39001,25999,12,1344,761,224,135612
4,1,24,0,157517,31439,24816,60535,34106,48073,71501,75,8400,8400,336,188956
4,1,24,1,144778,31414,24784,60522,20278,43303,63511,75,8400,2034,336,176192
5,0,1,0,147922,31476,24969,50313,11109,32912,53590,24,2688,2688,336,179398
5,0,1,1,121255,31458,24887,50357,9010,32326,52034,24,2688,757,336,152713
5,0,2,0,123593,31439,24847,50333,12620,33681,54232,41,4592,4592,336,155032
5,0,2,1,120589,31444,24963,50349,9300,32565,52163,41,4592,879,336,152033
5,0,3,0,100410,31448,17744,30411,9950,36152,29180,38,4256,4256,224,131858
5,0,3,1,100850,31979,17740,30401,9298,35729,29008,38,4256,1280,224,132829
5,0,4,0,125197,31497,25392,47946,13028,33549,52936,37,4144,4144,336,156694
5,0,4,1,121796,31488,25364,47960,9757,32339,50860,37,4144,1114,336,153284
5,0,5,0,123135,31436,25341,48317,11192,32809,52158,27,3024,3024,336,154571
5,0,5,1,122329,31466,25450,48718,8617,32399,51626,27,3024,839,336,153795
5,0,6,0,122071,31475,25349,48230,11166,32702,52165,27,3024,3024,336,153546
5,0,6,1,119175,31451,25370,48239,8316,31569,50472,27,3024,804,336,150626
5,0,7,0,98192,31480,18003,29849,6593,32942,28938,33,3696,3696,224,129672
5,0,7,1,121390,31444,17950,29866,5300,32012,28586,33,3696,687,224,152834
5,0,8,0,126951,31479,25290,48028,17811,36416,54829,49,5488,5488,336,158430
5,0,8,1,127002,31460,25461,48516,16225,36458,53877,49,5488,1699,336,158462
5,0,9,0,138481,31458,25166,49252,13202,34432,53303,33,3696,3696,336,169939
5,0,9,1,135913,31443,25298,49194,10434,33125,51921,33,3696,1108,336,167356
5,0,10,0,137114,31688,25290,50393,11969,33994,54910,25,2800,2800,336,168802
5,0,10,1,133184,31461,25264,50386,9399,32828,52339,25,2800,780,336,164645
5,0,11,0,107348,31475,17945,30548,6245,33549,28653,18,2016,2016,224,138823
5,0,11,1,107235,31472,18121,31070,5235,32904,29000,18,2016,543,224,138707
5,0,12,0,126307,31457,25331,50567,11524,33194,54348,23,2576,2576,336,157764
5,0,12,1,148557,31428,25314,50600,9346,32584,52805,23,2576,752,336,179985
5,0,13,0,127764,31489,25892,51551,12304,34112,55775,23,2576,2576,336,159253
5,0,13,1,125048,31483,25408,51463,10644,33670,53971,23,2576,867,336,156531
5,0,14,0,130311,31480,25362,52947,14631,36075,56988,27,3024,3024,336,161791
5,0,14,1,127558,31504,25347,53005,12886,35521,55850,27,3024,1068,336,159062
5,0,15,0,104922,31432,18165,33937,9335,39154,30831,22,2464,2464,224,136354
5,0,15,1,102345,31448,18050,33636,8200,38016,29334,22,2464,958,224,133793
5,0,16,0,137400,32005,25394,58563,15815,39156,60741,25,2800,2800,336,169405
5,0,16,1,136473,31476,25421,58662,14756,38733,60237,25,2800,1237,336,167949
5,0,17,0,134357,31457,25301,56414,14717,37542,59004,25,2800,2800,336,165814
5,0,17,1,132974,31466,25367,56415,13136,36848,58195,25,2800,1081,336,164440
5,0,18,0,157822,31479,25632,55608,14721,37135,58951,26,2912,2912,336,189301
5,0,18,1,131417,31469,25359,56159,12671,36293,58022,26,2912,1038,336,162886
5,0,19,0,104805,31492,17959,33267,8486,37714,29467,21,2352,2352,224,136297
5,0,19,1,103007,31466,17989,33243,7610,37014,29291,21,2352,809,224,134473
5,0,20,0,136784,31481,25386,58472,17556,39932,61605,27,3024,3024,336,168265
5,0,20,1,135640,31451,25790,58576,14787,40256,60172,27,3024,1280,336,167091
5,0,21,0,155373,31464,25301,56550,25713,43553,64131,95,10640,10640,336,186837
5,0,21,1,147412,31441,25334,56585,17355,38575,60832,95,10640,1625,336,178853
5,0,22,0,157505,31475,25363,52988,31996,43758,66710,115,12880,12880,336,188980
5,0,22,1,145908,31460,25297,52997,20631,38691,60355,115,12880,3087,336,177368
5,0,23,0,112471,31450,18438,30898,11183,38316,29772,53,5936,5936,224,143921
5,0,23,1,131889,31422,17935,30867,6413,33841,28814,53,5936,1555,224,163311
5,0,24,0,141292,31457,25346,50637,25038,38114,63027,82,9184,9184,336,172749
5,0,24,1,129742,31501,25327,50657,12601,34033,54675,82,9184,1206,336,161243
5,1,1,0,151884,31476,25036,60438,27500,39732,73368,36,4032,4032,336,183360
5,1,1,1,144939,31474,25220,60982,19687,39069,66955,36,4032,1695,336,176413
5,1,2,0,144128,31462,25182,55058,22300,42636,60019,75,8400,8400,336,175590
5,1,2,1,137534,31469,25277,55134,15679,38083,58126,75,8400,2351,336,169003
5,1,3,0,104703,31429,17995,29074,6879,32797,28645,29,3248,3248,224,136132
5,1,3,1,128499,31472,18024,29055,6256,32352,28456,29,3248,803,224,159971
5,1,4,0,116122,31488,25418,40649,7743,28537,45392,23,2576,2576,336,147610
5,1,4,1,115936,31440,25417,40641,6586,28051,44714,23,2576,801,336,147376
5,1,5,0,123947,31458,25615,47616,12023,34341,52192,20,2240,2240,336,155405
5,1,5,1,122112,31687,25470,47564,11445,32759,51842,20,2240,1020,336,153799
5,1,6,0,131314,31423,25627,55221,12811,36382,57407,18,2016,2016,336,162737
5,1,6,1,130019,31481,25497,55111,12516,36186,57059,18,2016,1091,336,161500
5,1,7,0,104643,31449,18090,35225,7475,38879,29583,12,1344,1344,224,136092
5,1,7,1,104862,31444,18110,35243,7530,38969,29588,12,1344,761,224,136306
5,1,8,0,138145,31442,25479,62120,14486,39838,62366,16,1792,1792,336,169587
5,1,8,1,162422,31469,25493,62508,14071,39916,62289,16,1792,1066,336,193891
5,1,9,0,154749,31485,25447,60456,27602,39889,73739,36,4032,4032,336,186234
5,1,9,1,146055,31466,25506,60409,19822,39026,66834,36,4032,1695,336,177521
5,1,10,0,146264,31445,25395,55502,22405,42888,60540,75,8400,8400,336,177709
5,1,10,1,140297,31477,25621,55248,15577,39177,58504,75,8400,2353,336,171774
5,1,11,0,105221,31435,18032,29037,6880,32783,28675,29,3248,3248,224,136656
5,1,11,1,104883,31444,18086,29054,6218,32333,28552,29,3248,803,224,136327
5,1,12,0,116204,31471,25450,40628,7691,28496,45395,23,2576,2576,336,147675
5,1,12,1,114909,31454,25504,40611,6538,28033,44741,23,2576,802,336,146363
5,1,13,0,148136,31461,25590,48466,12066,33374,52886,20,2240,2240,336,179597
5,1,13,1,122074,31463,25518,47473,11385,32701,51795,20,2240,1020,336,153537
5,1,14,0,130217,31481,25447,55193,12828,36178,57412,18,2016,2016,336,161698
5,1,14,1,129817,31471,25531,55174,12526,36197,57151,18,2016,1091,336,161288
5,1,15,0,104704,31481,18089,35251,7496,38927,29587,12,1344,1344,224,136185
5,1,15,1,105613,31473,18112,35241,7515,39014,29490,12,1344,761,224,137086
5,1,16,0,140057,31485,25671,62602,14560,40095,64006,16,1792,1792,336,171542
5,1,16,1,137434,31468,25503,62162,13905,39869,61825,16,1792,1066,336,168902
5,1,17,0,152541,31483,25462,60463,27509,39879,73677,36,4032,4032,336,184024
5,1,17,1,144921,31484,25494,60444,19683,39012,66733,36,4032,1695,336,176405
5,1,18,0,144797,31478,25505,55104,22375,42826,60285,75,8400,8400,336,176275
5,1,18,1,163068,31465,26040,55278,15509,38643,58315,75,8400,2351,336,194533
5,1,19,0,104781,31459,18007,29082,6897,32831,28653,29,3248,3248,224,136240
5,1,19,1,104274,31438,18075,29070,6229,32350,28490,29,3248,820,224,135712
5,1,20,0,117268,31494,25436,40633,7710,28530,45368,23,2576,2576,336,148762
5,1,20,1,115055,31491,25493,40638,6574,28075,44762,23,2576,802,336,146546
5,1,21,0,122511,31494,25492,47486,11928,33168,51862,20,2240,2240,336,154005
5,1,21,1,124167,31457,25673,48026,11434,32972,53429,20,2240,1022,336,155624
5,1,22,0,131345,31451,25540,55103,12775,36140,57401,18,2016,2016,336,162796
5,1,22,1,131015,31468,25445,55181,12594,36216,57123,18,2016,1091,336,162483
5,1,23,0,105958,31430,18016,35265,7514,38898,29527,12,1344,1344,224,137388
5,1,23,1,106503,31434,18054,35277,7538,38957,29605,12,1344,761,224,137937
5,1,24,0,182457,31455,25458,62099,32154,45945,73896,71,7952,7952,336,213912
5,1,24,1,144891,31495,25507,62054,19460,42354,64787,71,7952,1938,336,176386
6,0,1,0,125831,31471,26291,51328,11216,39605,49335,24,2688,2688,336,157302
6,0,1,1,125864,31485,27049,51490,9052,39876,48995,24,2688,757,336,157349
6,0,2,0,126013,31467,26209,51261,12667,40254,49997,41,4592,4592,336,157480
6,0,2,1,122588,31489,26243,51286,9355,39098,47899,41,4592,879,336,154077
6,0,3,0,102562,31948,18983,31222,10059,42550,25010,38,4256,4256,224,134510
6,0,3,1,102016,31454,19036,31218,9395,42117,24836,38,4256,1270,224,133470
6,0,4,0,152069,31471,26634,48828,13182,40007,48757,37,4144,4144,336,183540
6,0,4,1,124061,31472,26691,48839,9833,38745,46735,37,4144,1114,336,155533
6,0,5,0,126806,31493,26813,49294,11348,39420,48158,27,3024,3024,336,158299
6,0,5,1,122820,31467,26560,49237,8644,38308,46251,27,3024,839,336,154287
6,0,6,0,125684,31935,26646,49263,11239,39290,49094,27,3024,3024,336,157619
6,0,6,1,121609,31472,26586,49254,8441,38190,46214,27,3024,804,336,153081
6,0,7,0,100525,31412,19293,30786,6666,39420,24737,33,3696,3696,224,131937
6,0,7,1,99314,31455,19309,30798,5299,38450,24420,33,3696,687,224,130769
6,0,8,0,129229,31474,26642,48926,17835,42756,50772,47,5264,5264,336,160703
6,0,8,1,127217,31470,26622,48905,16041,42108,49577,47,5264,1619,336,158687
6,0,9,0,165319,31477,26568,49976,13261,40824,49098,33,3696,3696,336,196796
6,0,9,1,138555,31469,26588,49930,10514,39416,47737,33,3696,1108,336,170024
6,0,10,0,138279,31450,26622,51303,12024,40555,49516,25,2800,2800,336,169729
6,0,10,1,135908,31452,26743,51333,9405,39434,48171,25,2800,780,336,167360
6,0,11,0,111452,31435,19407,31696,6435,40538,25508,18,2016,2016,224,142887
6,0,11,1,109926,31461,19252,31591,5313,39349,24245,18,2016,543,224,141387
6,0,12,0,128976,31491,26706,51838,11561,40062,50164,23,2576,2576,336,160467
6,0,12,1,126710,31455,26599,51888,9357,39404,48563,23,2576,752,336,158165
6,0,13,0,129182,31924,26665,52711,12377,40795,51077,23,2576,2576,336,161106
6,0,13,1,128032,31469,26712,52985,10772,40752,49849,23,2576,867,336,159501
6,0,14,0,132428,31488,26630,54184,14735,42946,52725,27,3024,3024,336,163916
6,0,14,1,130019,31450,26660,54192,12957,42270,51661,27,3024,1068,336,161469
6,0,15,0,105974,31485,19296,34648,9399,45608,25227,22,2464,2464,224,137459
6,0,15,1,128985,31445,19271,34608,8379,44698,25007,22,2464,952,224,160430
6,0,16,0,139882,31458,26595,59619,15978,45912,56401,25,2800,2800,336,171340
6,0,16,1,142118,31489,27011,60059,15151,46779,56743,25,2800,1224,336,173607
6,0,17,0,137144,31452,26587,57619,14905,44544,54684,25,2800,2800,336,168596
6,0,17,1,135696,31491,26627,57580,13354,43767,53926,25,2800,1081,336,167187
6,0,18,0,136210,31419,26712,57164,14975,44453,54523,26,2912,2912,336,167629
6,0,18,1,133619,31433,26701,56892,12825,43272,53257,26,2912,1038,336,165052
6,0,19,0,106456,31432,19259,34408,8741,44684,25131,21,2352,2352,224,137888
6,0,19,1,105713,31462,19306,34447,7771,43988,24996,21,2352,809,224,137175
6,0,20,0,139376,31458,26645,59503,17854,46765,57356,27,3024,3024,336,170834
6,0,20,1,161146,31462,26576,59740,15084,45648,55878,27,3024,1280,336,192608
6,0,21,0,160666,31486,26756,57647,26073,51670,60090,95,10640,10640,336,192152
6,0,21,1,149215,31464,26597,57604,17070,45267,56121,95,10640,1608,336,180679
6,0,22,0,160761,31473,26639,54255,32710,51204,62525,115,12880,12880,336,192234
6,0,22,1,148772,31463,26623,54141,20991,45769,56106,115,12880,3087,336,180235
6,0,23,0,114741,31913,19247,32103,11552,44957,25379,53,5936,5936,224,146654
6,0,23,1,109920,31429,19316,32137,6489,40773,24584,53,5936,1555,224,141349
6,0,24,0,144713,31442,26685,51957,25747,45753,58753,83,9296,9296,336,176155
6,0,24,1,131511,31487,26571,51951,12855,41178,50316,83,9296,1218,336,162998
6,1,1,0,156889,31482,26423,61431,27824,46707,70211,36,4032,4032,336,188371
6,1,1,1,147261,31458,27040,61353,19916,46051,62382,36,4032,1695,336,178719
6,1,2,0,147146,31482,26530,56160,22911,49796,55917,75,8400,8400,336,178628
6,1,2,1,140328,31491,26614,56491,15731,45038,53918,75,8400,2351,336,171819
6,1,3,0,107917,31463,19977,30305,6978,39733,25071,29,3248,3248,224,139380
6,1,3,1,106700,31441,19338,30273,6285,39025,24361,29,3248,803,224,138141
6,1,4,0,118315,31493,26780,41501,7738,34799,41342,23,2576,2576,336,149808
6,1,4,1,117095,31433,26828,41524,6520,34381,40613,23,2576,801,336,148528
6,1,5,0,149678,31453,26748,48682,12154,39968,47737,20,2240,2240,336,181131
6,1,5,1,124704,31730,26847,48671,11547,39469,47715,20,2240,1020,336,156434
6,1,6,0,133801,31448,27500,56265,12964,43620,53245,18,2016,2016,336,165249
6,1,6,1,133987,31441,26963,56238,12746,44126,53096,18,2016,1091,336,165428
6,1,7,0,107128,31444,19475,36067,7680,45536,25358,12,1344,1344,224,138572
6,1,7,1,108232,31485,19406,36074,7743,45532,25319,12,1344,761,224,139717
6,1,8,0,140697,31470,26862,63088,14731,46614,58190,16,1792,1792,336,172167
6,1,8,1,140773,31475,26930,63270,14652,47040,57949,16,1792,1066,336,172248
6,1,9,0,156080,31476,26814,61241,27900,46569,69508,36,4032,4032,336,187556
6,1,9,1,148388,31485,26779,61329,19973,45620,62583,36,4032,1695,336,179873
6,1,10,0,149318,31452,26879,56277,23215,50226,56278,75,8400,8400,336,180770
6,1,10,1,166315,31453,26792,56259,15858,44958,54076,75,8400,2353,336,197768
6,1,11,0,109272,31469,19486,30272,7053,39836,25591,29,3248,3248,224,140741
6,1,11,1,107350,31441,19330,30242,6311,39041,24328,29,3248,803,224,138791
6,1,12,0,119582,31482,26814,41531,7716,34818,41366,23,2576,2576,336,151064
6,1,12,1,117339,31700,26765,41539,6533,34350,40609,23,2576,802,336,149039
6,1,13,0,125896,31444,26931,49234,12088,40560,47823,20,2240,2240,336,157340
6,1,13,1,124744,31452,26864,48696,11466,39475,47671,20,2240,1020,336,156196
6,1,14,0,132734,31486,26829,56226,12947,42911,53217,18,2016,2016,336,164220
6,1,14,1,132337,31467,26817,56237,12708,42948,52936,18,2016,1091,336,163804
6,1,15,0,106659,31479,19352,36090,7648,45484,25256,12,1344,1344,224,138138
6,1,15,1,106796,31676,19416,36093,7691,45573,25284,12,1344,761,224,138472
6,1,16,0,165786,31479,26961,63131,15232,47084,58373,16,1792,1792,336,197265
6,1,16,1,141202,31463,26713,63232,14265,46684,58752,16,1792,1066,336,172665
6,1,17,0,156285,31479,26681,61575,27794,46537,69643,36,4032,4032,336,187764
6,1,17,1,147298,31461,26808,61319,19879,45584,62548,36,4032,1695,336,178759
6,1,18,0,147821,31479,26806,56262,22962,49957,56194,75,8400,8400,336,179300
6,1,18,1,141064,31496,26728,56289,15769,44885,54020,75,8400,2332,336,172560
6,1,19,0,107292,31466,19350,30262,6909,39544,24544,29,3248,3248,224,138758
